,Item,,,,,31st Dec - 2012,,31st Dec - 2013,,31st Mar - 2014,,30th Jun - 2014,,30th Sep - 2014,,31st Dec - 2014,,31st Mar - 2015,,30th Jun - 2015,,30th Sep - 2015,,31st Dec - 2015,,31st Mar - 2016,,30th Jun - 2016,,30th Sep - 2016,,31st Dec - 2016,,31st Mar - 2017,,30th June - 2017,,30th Sep - 2017,,31st Dec - 2017,,31st Mar - 2018,,30th June - 2018,,30th Sep - 2018,,31st Dec - 2018,,31st Mar - 2019,,30th June - 2019,,30th Sep - 2019,,31st Dec - 2019,,31st Mar - 2020,,30th June - 2020,,30th Sep - 2020,,31st Dec - 2020,,31st Mar - 2021,,30th June - 2021,,30th Sep - 2021,,31st Dec - 2021,,31st Mar - 2022,,30th June - 2022,,30th Sep - 2022,,31st Dec - 2022,,31st Mar - 2023,,30th Jun - 2023,
,,,,,,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities

,Central Bank,,,,,4293.4014424728375,0,3228.9852558077396,2664.7513257181863,3578.5705989685057,2514.0543893703625,3973.55632226833,2328.8348425217023,3652.1765693752914,2029.1773571572385,3451.314013927688,1820.732737835059,3205.3662875746886,1614.8129038347251,3543.264856746806,1525.1759324024683,2637.0989219203693,1401.4027448533013,2565.734293466582,2340.2066115442485,2227.019692336141,2215.2709667812646,1939.5832290866801,1554.5982688790523,2123.7088271001317,1455.9386386155666,2480.285725358714,1485.5456974330684,2224.8486361114033,1002.1663462006095,2154.9737948112484,931.8096857861588,3292.265908913611,1067.2382586992671,3925.0998998342184,1328.5981914509455,4753.173635095514,1356.1478859245187,4784.80876024569,1562.2661076368236,4514.49243746229,1549.691126395975,4007.579067423499,1542.1709869652227,3776.4590922025086,1541.9159022273284,3715.1333435310776,1708.8338693556557,3869.213286200031,1675.7648638843884,4233.871860655286,1861.6330523671968,4808.994884198229,1839.3270874626905,4432.847382830016,1854.0137327456573,3387.502357493511,2296.97378765329,2976.1876684879016,2347.5834898952135,2018.8939491192564,1895.798940733961,624.4799468913072,1879.6193633025423,493.22951440552333,2838.0701340663345,167.55411843063476,4368.3982618652135,160.56162783100604,4618.5560492452505,47.244807818519774,4443.74884716558,38.05205373253105,4322.176578570065,31.735026095771108,4362.4337473781525,58.9129186562172,4350.460988952616,94.07671032546368,4267.684091366401
,Deposit-Taking Corporations,,,,,274.21712214070686,1214.7708682051912,36.6225167988498,2874.669739854563,135.86961753672108,2853.3215263211223,91.24890861062545,2870.454719588759,47.656525967874586,3375.6102881549186,170.79496880546617,3386.045623151038,108.52635157261079,3550.136749899896,118.35255279730745,3335.3077687782943,82.15162363037098,3439.9889732389975,161.91568631071436,3393.394091656491,80.68132125781767,3777.3347332596,73.67821102237508,3720.3296723212375,196.28513569456436,3670.0126915930414,171.17052957276337,3543.3628097066485,130.81427964733393,3669.7014311632247,304.5009982151005,3220.460310862678,286.85859744360323,3510.7922530257865,238.2938232034585,3570.6687349397516,187.11376945294842,3496.8287138166697,134.32418910012757,3016.7755973632648,436.92178754454517,2279.2282833345016,506.6739196847716,2006.6408710173505,643.4660210355992,1748.079508627634,541.8464570380825,1785.6240274162692,363.80677156576894,1752.740489948826,407.81398503584137,1478.0267791764575,234.22980977459838,1587.2013713575195,200.12687304676138,1380.5808564825284,123.69439361500281,1130.014413746535,213.7347345556691,1150.1203113376937,111.71992168317865,968.5932830788206,39.39310564731386,1158.2302757754926,238.00006562969247,1173.694713576535,264.2109025972661,1167.4842749899526,180.2918636354516,1072.077198,148.53987143150107,1041.5738521,375.16456919537063,911.6081489,173.0438877667923,823.3433774800001,162.40167960286675,808.5080351300002,318.37825515979654,597.0311615799999
,Other Sectors ,,,,,471.80012596053564,6311.040026292031,536.8734557343763,12672.040517047104,557.0213688304558,12857.817174070704,574.089701273916,13359.628019913802,587.4284530647569,14134.119925387233,606.9846994941697,14738.930539140865,620.2308599422563,14383.038415088986,633.4776910558958,14217.295961743675,646.7245221695352,14144.616971964057,816.5821191975871,14213.651941576058,896.5716112759269,14085.204868500326,976.4764659813978,14356.481141117716,1056.3813206868688,14162.76464500727,1219.0981753923397,13948.305932817308,1330.6053507532386,13699.88880749949,1345.3055333076047,14518.766756404086,1360.0057158619709,14353.122249699063,1374.705898416337,15106.504426509402,1389.1966367978612,15698.437342966014,1403.6873751793853,16930.280558251143,1418.1781135609097,16826.964523621,1432.6688519424338,17047.735809407466,1448.837047879531,16930.836013898795,1465.0052438166283,16993.249047375655,1481.1734397537257,17101.642826261228,1497.3416356908228,17378.53714011467,1500.1673316279202,16351.584000449677,1502.9930275650177,16724.68367953458,1505.8187235021148,17182.86312768719,1508.6444194392122,17831.55773207427,1511.9945982602803,18468.28552700639,1515.3447770813484,18561.15282430222,1518.6949559024165,19729.160513266095,1522.0451347234846,21316.17534500455,1524.9685330362508,18375.730559461106,1527.891931349017,17886.540653425218,1530.8153296617834,18838.192450477338,1533.7387279745496,17311.370612748546,1536.662126287316,17768.985795770644,1539.5855246000822,17961.62417613639

,IIP- Sectorwise Breakdown,,,,,9188.916513136071,34916.21765964336,9452.31682804397,47808.43620668167,10458.544092390008,49583.005835457334,11749.730330823313,51704.60505850849,11347.644134515283,52166.59945595784,11185.775496820941,52811.21438015814,9678.241739717962,51502.86559260095,10372.53542544984,52533.67559412803,9629.818965473938,50898.61428064876,10734.178654841082,53740.23542108886,9800.019516617218,52932.6542358423,8943.223974932918,53326.98812661359,10773.030483212528,56114.543793825214,10265.955108699796,54857.43182412244,9289.496764466538,54608.35104186555,11321.7922413353,57908.54650636316,11855.999228160388,58271.16192216749,12703.911512487342,60560.563324003684,11907.548374655262,61334.514573260145,13710.83666325163,62927.366198465366,12090.565223038699,61923.77878082772,12097.61074287364,61389.615400741895,13040.918467248444,63187.58791062013,14051.062824404456,64219.54412770202,12928.454529221854,64272.14213836832,12985.307978072378,64147.77892490124,13213.719983625986,57597.49267371837,11985.215706156847,58287.39832429892,11626.21579515384,59354.732367325996,10882.678812788316,58574.114178392956,8942.395290545946,58773.05386367915,9322.10499085363,60410.72789160108,8711.830716575,62421.18470452829,8757.546958192394,63967.22441707008,8073.010890805543,59978.85262275627,8316.48353861673,57463.90244593913,8857.627772883136,57577.68968849347,8829.90003169543,58861.90577788008,9688.641364737296,59832.00406900348,10857.766653341316,61518.50857112687
,General Government,,,,,0,21547.368048040094,0,22290.101191029695,0,24528.486970549206,0,25463.69900961661,0,24734.96192176514,0,24132.06990453862,0,23452.065724978474,0,24337.897982625997,0,23479.992421533145,0,24680.82022843988,0,24686.01273386716,0,25210.29757110567,0,28299.952543651794,0,27197.235497847567,0,27284.963487833662,0,29682.064078990716,0,30998.28782870661,0,31354.967013258836,0,31617.658830388642,0,32670.625214927197,0,32299.404592857732,0,32011.391761802064,0,34530.89059436307,0,35528.92092821444,0,35112.863858263736,0,34249.025489601096,0,28723.858002352386,0,29864.699947926878,0,30027.384805232396,0,28186.536894388788,0,28616.238909739022,0,29781.653708293292,0,28685.57594721568,0,27555.84926358858,0,26521.850106271562,0,25147.162554086226,0,24473.011893547755,0,27518.46193746095,0,29359.347296915093,0,30994.898894799502
,Central Bank,,,,,7105.8857307152875,232.3463452781046,7495.265226369309,2955.5953819900883,8059.729601734017,2693.2778033604263,9164.001196374922,2673.077668129253,8821.804336421243,2263.8122961810377,8208.411647756739,2263.8731713219486,6819.545506591644,1864.3957558973286,7525.4853808777625,1955.8959353296189,6783.676837049009,1637.7837319344824,7303.6377539425175,2822.885645755975,6221.186354883581,2469.7888849839746,5292.273794306292,2002.7764965784672,6455.718499911476,1735.876652608815,6019.062283128102,2021.6968473702514,5117.259154766692,1300.6986514987798,6959.00582065981,1416.895273398692,7279.835590853287,1283.1061733826436,7958.652653233144,1924.4185868398374,7319.749709843405,1608.3891251947107,9267.017790219732,2077.4018017053286,7164.079342003561,1768.2055183140576,6919.216775961854,1974.6592728223422,7629.241940996536,1771.2625998995024,8864.984523110988,2092.797217930389,7635.331963575639,1890.7874292704878,7642.393000752931,2318.127865726865,7533.736569388851,2059.0558750962637,6694.648013455302,2127.7688285219374,6666.3209381823235,2456.060886345739,5664.265569350757,2690.420185210012,4055.1636773857626,2172.774079610817,4060.045908077146,2341.555365450867,2704.187298983932,3072.636883469867,3139.226460414853,4892.316642783102,1916.537443036597,5922.726653493077,1854.1052886081088,6363.616665846401,1778.518069680119,6345.370868958713,1897.6093599466262,6391.480347943656,2694.267281662039,6343.508778837295,3724.198232416393,6259.779617987131
,Deposit-Taking Corporations,,,,,1479.6769285440669,4915.744993233449,1078.1169632436734,6758.28949841688,1428.6951008004985,6332.836093058791,1504.7607696747089,6760.789982032171,1337.7520390547875,7419.602027803771,1675.9392011208058,8132.643815780875,1767.3032455831446,8608.779213441318,1705.8605494166047,8537.503171930126,1655.1561256571563,8545.804316576538,2033.147624604078,9155.853095472678,1982.2884033842947,9413.8316587686,2003.1551892742166,9363.690711720777,2618.2667589455746,9050.91199491754,2413.7853682131504,8790.451328081355,1962.2867104184368,9066.911929312773,2133.6709004962872,8737.400489236581,2327.8834962300984,8419.500515967175,2477.814097279399,8711.039518824975,2256.195174957896,8604.639402388839,2051.141282354664,7644.0981374460525,2472.7341895346262,7443.492723901926,2663.5681745880006,7359.244140432529,2879.686748412718,7053.551525084285,2636.924537938874,6687.767697570887,2726.8048167762186,6940.382302684395,2759.4332429340475,6996.852373269106,3151.871529777136,7763.2171492356365,2817.8256581669475,7050.487364339843,2542.5226723623227,6865.843799815238,2856.4109087537677,6657.319499940802,2457.129099655324,6226.057495934687,2763.6063904505554,6510.859170193397,3440.8405464440707,7438.916626423787,2983.1674478094747,7146.028216940827,3440.9960679131145,6814.958862614927,3666.576540265024,6111.944681746711,4202.983663571653,6073.853500635784,3975.840302229675,5370.156558040035,4135.00031524336,4876.5322009564115,4321.27125478026,4843.992387546301
,Other Sectors ,,,,,603.3538538767173,8220.75827309171,878.9346384309872,15804.450135245006,970.119389855492,16028.404968488912,1080.9683647736829,16807.038398730456,1188.0877590392543,17748.223210207892,1301.4246479433978,18282.627488516693,1091.3929875431727,17577.62489828383,1141.1894951554732,17702.378504242282,1190.9860027677737,17235.033810604597,1397.393276294487,17080.676451420324,1596.5447583493428,16363.020958222573,1647.7949913524099,16750.223347208685,1699.0452243554773,17027.802602647065,1833.1074573585445,16848.048150823262,2209.950899281409,16955.77697322033,2229.1155201792053,18072.186664737168,2248.280141077002,17570.26740411107,2267.4447619747984,18570.138205080042,2331.6034898539606,19503.827215287958,2392.6775906772355,20535.241044386785,2453.75169150051,20412.67594575401,2514.825792323785,20044.32022568496,2531.9897778391887,19831.883191273275,2549.153763354593,19910.058283986305,2566.3177488699976,20328.108548149696,2583.481734385401,20583.77319630418,2528.1118844599987,19051.361647034082,2472.7420345345963,19244.44218351026,2417.372184609193,20005.44287593263,2362.0023346837907,21039.83759885335,2430.10251350486,21757.98337839463,2498.452692325928,21776.659647663524,2566.8028711469965,23224.055247418964,2635.153049968065,24373.03029375757,2715.477379855831,20719.3170003767,2795.8017097435973,19841.17854425979,2876.1260396313637,20685.45342535122,2956.4503695191297,19581.80693443544,2859.373767831896,19252.61579229468,2812.2971661446622,19419.83767079394

