<new sheet>
sheet_name: Quarterly External Debt 

,,,,," Outstanding External Debt and Banking Sector External 
Liabilities (BPM6 format) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US$ millions
,,,,,,2012              Annual,2013                   1st Quarter,"2013            
,,,,,"Deposit-Taking Corporations, except the Central Bank",1214.7708682051912,1349.205367990583,1845.235684782489,2609.7691514380344,2874.669739854563,2853.3215263211223,2870.454719588759,3375.6102881549186,3386.045623151038,3550.1367498998957,3335.3077687782943,3439.988973238997,3393.394091656491,3777.3347332596,3720.3296723212375,3670.0126915930414,3543.362809706649,3669.7014311632247,3220.460310862678,3510.7922530257865,3570.6687349397516,3496.8287138166697,3016.7755973632648,2279.2282833345016,2006.6408710173505,1748.079508627634,1785.6240274162692,1752.740489948826,1478.0267791764575,1587.2013713575195,1380.5808564825284,1130.014413746535,1150.1203113376937,968.5932830788206,1158.2302757754926,1173.694713576535,1167.4842749899526,1072.077198,1041.5738521,911.6081489,823.3433774800001,808.5080351300002,597.0311615799999
,,,,,Other Sectors,2823.2519404117097,3316.21296459168,3404.169800904544,3393.3332528596206,3712.5682389380245,3821.792128741651,4110.605730315604,4140.001400509923,4167.081216208861,4261.428079424632,4240.85671296632,4224.02698912341,4192.1380080651315,4308.827312012403,4340.319284413401,4279.969855899814,4103.68221493111,4063.402282291691,4331.858179798379,4371.043055937288,4351.6061400825765,4453.277822556979,4336.5803947087015,4353.185154980382,4472.498236140859,4451.690042970765,4430.5232933726575,4466.168159805913,4313.123023639821,4120.3034076249605,4100.07840980171,4112.63576150375,4176.451911509785,5059.819462843867,5034.240029296347,4955.760423822806,4932.110291766238,4857.139383701269,4809.043798702206,4855.217932578656,3434.6191384312,3467.2121912028115,3405.3894487934017
,,,,,Direct Investment: Intercompany Lending,1775.6280151382052,1867.269222287543,2013.109477971509,2118.334937375729,2100.2063855535644,2159.4488125535645,2226.528812553565,2369.075812553566,2544.0122320075047,2495.957202310623,2543.577768955074,2573.4517189550743,2613.1388343443036,2659.4059174359613,2689.41718969803,2723.7069879600986,2824.5190583653907,2561.833706145828,2757.2107330163076,2811.3735638191615,3331.7729088341075,3552.0202568341074,4403.324316834104,4469.6684228341055,4409.619301786571,4503.265552587887,4616.372579267823,4669.9871163065745,4778.377781449659,4837.163431630739,4902.30543163074,4947.41143163074,4989.66143163074,5053.316431630738,5096.415431630739,5194.945431630738,5334.098431630733,5481.731431630734,5619.181431630734,5802.656201311963,5943.739830420081,6023.341830420081,6086.46983042008

,,,,,Non Resident Holdings - Debt Securities - (Face Values + Accrued Interest) - Sector wise Breakdown,7130.590238115835,8610.139459357617,8301.423121938495,8844.198888134571,9001.168036075655,10104.643439407353,10711.307664752137,10997.664884341344,10838.958406804804,10280.568603250564,10907.659751226627,10017.68025083284,11298.766424345578,10735.888330500347,10728.153535800344,12640.60044423195,12218.896740580774,11766.38120412244,12840.393932707968,13360.358204754722,13566.053274643647,13499.556454708363,15325.67168853933,14158.059158576989,13448.1651965774,14931.501469164821,16288.368773931928,15833.39213417235,14690.211922569562,14104.987743530499,13915.266934536581,13354.013335913076,12058.278586417337,12058.60218738862,12107.656940146098,11399.601497479069,11399.840837022499,11007.864337311037,11197.850615095229,11426.482040319233,11622.386737016668,11952.330924279951,12518.736561941925
,,,,,General government,6630.590238115835,7260.139459357617,7301.423121938495,7094.1988881345715,7151.1680360756545,8254.643439407353,8861.307664752137,8722.664884341344,8563.958406804804,8005.568603250564,8632.659751226627,7742.68025083284,9023.766424345578,8460.888330500347,8453.153535800344,10365.60044423195,9943.896740580774,9491.38120412244,11065.393932707968,11585.358204754722,11791.053274643647,11724.556454708363,14050.67168853933,13633.059158576989,13023.1651965774,14506.501469164821,15863.368773931928,15658.39213417235,14515.211922569562,13929.987743530499,13740.266934536581,13179.013335913076,11883.278586417337,11883.60218738862,11932.656940146098,11224.601497479069,11224.840837022499,10832.864337311037,11022.850615095229,11251.482040319233,11447.386737016668,11777.330924279951,12343.736561941925
,,,,,Treasury Bills ,630.5736124182924,486.5746090271559,579.361354679803,582.2585218694524,565.3070647327404,705.7402290602006,644.3887213300201,585.6232616301055,423.508229557584,328.1772688036117,227.4100777187734,29.607757961106962,35.0216812587332,15.948777915218901,38.609822623063685,91.15319189438048,85.55158997997329,83.7491282324362,139.94333761969904,135.09275547148468,180.24830221229558,173.7660786997708,141.53285724666665,108.5330921901248,65.1656451412559,71.45931147447908,71.56139880844489,66.69006682892937,130.62891674466235,56.74704949433686,8.977988586107871,8.987287006852004,3.7332990984302192,5.979479480520525,2.7234585590696145,0.3108626966828128,1.0166333422805935,4.234427591973244,6.191231536114163,29.614842951226233,34.35998739775825,188.6797463592207,562.7754618657514
,,,,,Treasury Bonds ,2500.016625697542,3273.5648503304615,3222.0617672586923,3011.940366265119,3085.860971342914,3048.9032103471523,3216.918943422117,3137.0416227112382,3065.35017724722,3086.2913344469525,2956.1496735078535,2297.9724928717337,2073.644743086845,1521.5795525851286,1705.5837131772805,2066.4472523375694,1650.345150600801,1209.0320758900034,1244.9505950882678,1769.7654492832382,1930.3249724313528,1870.2803760085912,1728.628831292664,1370.4360663868638,803.909551436143,881.7721576903424,736.6373751234831,536.5120673434209,442.0630058249007,160.91969403616514,79.46794595047393,62.997048906223725,33.147287318905505,25.15870790809982,9.665481587029012,8.99863478238694,8.53220368021761,4.6309097190635455,3.9975803091156954,32.58861086800772,36.01615986891025,35.996463670731714,39.44768257617459
,,,,,SLDBs,,,,,,,,,75.1,91.1,299.1,265.1,265.1,273.36,58.96,58,58,48.6,30.5,30.5,30.48,30.51,30.51,4.09,4.09,3.27,5.17,5.19,5.19,27.03,27.03,25.49,26.75,26.74,26.74,24.32,24.32,24.08,25.737,25.8358,26.562,25.6045,27.4574
,,,,,International Sovereign Bonds,3500,3500,3500,3500,3500,4500,5000,5000,5000,4500,5150,5150,6650,6650,6650,8150,8150,8150,9650,9650,9650,9650,12150,12150,12150,13550,15050,15050,13937.33,13685.290999999997,13624.791,13081.539,11819.648000000001,11825.724,11893.528,11190.972,11190.972,10799.919,10799.919,10799.919,10799.919,10799.998,10799.998
,,,,,Accrued Interest of ISB coupons due to non residents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,187.00580324999999,363.5237865,550.5295897500001,727.0522142500001,914.0580175000002
,,,,,Central Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Deposit-taking corporations, except the central bank",500,1350,1000,1750,1850,1850,1850,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,1600,1600,1600,1600,1100,350,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,Commercial Banks ,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,600,600,600,600,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,Other Deposit Taking Corporations,0,850,0,750,850,850,850,1100,1100,1100,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,Other sectors,,,,,,,,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
,,,,,Face Value of Total Outstanding ISBs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15050,15050,15050,15050,14050,14050,14050,13050,13050,12550,12550,12550,12550,12550,12550
,,,,,Outstanding ISBs held by non residents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13937.33,13685.290999999997,13624.791,13081.539,11819.648000000001,11825.724,11893.528,11190.972,11190.972,10799.919,10799.919,10799.919,10799.919,10799.998,10799.998
,,,,,Outstanding ISBs held by residents (excluded from BOP from Dec 2019 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.67,1364.7090000000026,1425.2090000000007,1968.4609999999993,2230.351999999999,2224.276,2156.4719999999998,1859.0280000000002,1859.0280000000002,1750.0810000000001,1750.0810000000001,1750.0810000000001,1750.0810000000001,1750.0020000000004,1750.0020000000004
,,,,,Total Accrued Interest to non residents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,198.24954948766535,475.67257121717677,708.6826838983036,995.5171021786716,1257.4058022861227
,,,,,    Accrued Interest of ISB coupons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.00580324999999,363.5237865,550.5295897500001,727.0522142500001,914.0580175000002
,,,,,    Accrued Interest Government Loans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.243746237665365,96.32923508560052,148.93135403830345,262.33988792867154,318.92335057613656
,,,,,    Accrued Interest of SOBEs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.819549631576168,0,0,0
,,,,,    Accrued Interest of Central Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09674011,0,12.174434209986078
,,,,,    Accrued Interest of international bond coupons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,6.125,12.25

,,,,,(a) Based on current market prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,(b) Changes in outstanding value of ISB holdings in the 1st half of 2021 are due to market price changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,(c) Includes Licensed Specialized Banks (LSBs) and Registered Finance Companies (RFCs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,(d) Based on the sum of published quarterly GDP at current market prices as reported by Department of Census and Statistics for the last 4 quarters from the current quarter of compilation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,,,,Estimated annual GDP of the preceeding four quarters in USD mn (based on base year 2015) from 2015 onwards,,,,,,,,,,,,,85090.30103941678,82807.86613388901,84173.63933054375,85785.78032982313,88000.2111803556,89534.02381253816,90752.89404858259,92803.83947877803,94369.35299218715,95429.15294445027,95879.79445760803,95596.44472008382,94450.01538706875,92763.62819936106,91341.7453963537,90396.36859900873,88998.70603612137,88634.80617503333,84822.37890468392,84610.73836462242,84471.84317614879,85108.97441322262,87617.23339429448,86933.0519461117,88495.45876887163,82484.7235145152,79707.01784573375,77898.63946066455,74403.57883553316,72906.62448505228,79707.01784573375

